id_x,prenom,nom,poste,prix,points,minutes_jouees,buts,passes,clean_sheets,jaunes,rouges,bonus,influence,creativity,threat,forme,id_y,equipe,point_par_million,prochain_adversaire,domicile,points_per_min,ict_calc,poste_1,poste_2,poste_3,poste_4,prix_scaled,points_scaled,minutes_jouees_scaled,buts_scaled,passes_scaled,bonus_scaled,forme_scaled,points_per_min_scaled,ict_calc_scaled
347,Gabriel,Gudmundsson,2,4.0,27,911,0,0,2,1,0,6,179.4,176.7,55.0,1.0,11,Leeds,6.75,Aston Villa,1,0.029637760702524697,411.1,False,True,False,False,0.018018018018018032,0.25742574257425743,0.9201213346814965,0.0,0.0,0.2608695652173913,0.1935483870967742,0.02427664335833975,0.33153225806451614
332,Saša,Lukić,3,5.0,27,677,1,2,1,5,0,2,125.2,219.7,71.0,2.2,10,Fulham,5.4,Sunderland,1,0.03988183161004431,415.9,False,False,True,False,0.10810810810810811,0.25742574257425743,0.6835187057633973,0.07142857142857142,0.4,0.08695652173913043,0.3225806451612903,0.03457731134269649,0.3354032258064516
613,Tomáš,Souček,3,5.7,26,422,2,1,1,0,1,3,134.8,18.7,176.0,5.5,19,West Ham,4.56140350877193,Bournemouth,0,0.061611374407582936,329.5,False,False,True,False,0.17117117117117117,0.24752475247524752,0.4256825075834176,0.14285714285714285,0.2,0.13043478260869565,0.6774193548387096,0.056426906862873445,0.2657258064516129
322,Kenny,Tete,2,4.5,26,720,0,0,2,1,0,0,149.6,69.9,43.0,2.8,10,Fulham,5.777777777777778,Sunderland,1,0.03611111111111111,262.5,False,True,False,False,0.06306306306306307,0.24752475247524752,0.7269969666329625,0.0,0.0,0.0,0.3870967741935483,0.030785758133824427,0.21169354838709678
450,Matheus,Santos Carneiro da Cunha,3,7.9,26,683,1,0,1,0,0,1,132.2,148.0,177.0,4.2,14,Man Utd,3.291139240506329,Everton,1,0.03806734992679356,457.2,False,False,True,False,0.36936936936936937,0.24752475247524752,0.6895854398382204,0.07142857142857142,0.0,0.043478260869565216,0.5376344086021505,0.032752804898764795,0.36870967741935484
273,Adam,Wharton,3,5.0,26,696,0,1,3,1,0,2,93.8,224.8,15.0,1.8,8,Crystal Palace,5.2,Wolves,0,0.03735632183908046,333.6,False,False,True,False,0.10810810810810811,0.24752475247524752,0.7027300303336703,0.0,0.2,0.08695652173913043,0.27956989247311825,0.03203784847907538,0.26903225806451614
552,Noah,Sadiki,3,5.0,26,983,0,0,4,4,0,0,114.8,129.2,23.0,3.0,17,Sunderland,5.2,Fulham,0,0.026449643947100712,267.0,False,False,True,False,0.10810810810810811,0.24752475247524752,0.9929221435793731,0.0,0.0,0.0,0.4086021505376344,0.021070912698189663,0.2153225806451613
684,Malick,Thiaw,2,4.9,26,632,0,0,2,1,0,2,147.4,21.0,62.0,1.8,15,Newcastle,5.306122448979592,Man City,1,0.04113924050632911,230.4,False,True,False,False,0.09909909909909913,0.24752475247524752,0.6380182002022244,0.0,0.0,0.08695652173913043,0.27956989247311825,0.035841667249458,0.18580645161290324
139,Bart,Verbruggen,1,4.4,26,990,0,0,2,0,0,0,218.8,10.0,0.0,3.8,6,Brighton,5.909090909090908,Brentford,1,0.026262626262626262,228.8,True,False,False,False,0.05405405405405409,0.24752475247524752,1.0,0.0,0.0,0.0,0.49462365591397844,0.020882861766839664,0.18451612903225809
643,André,Trindade da Costa Neto,3,5.3,25,703,0,0,0,3,0,1,95.6,41.8,7.0,2.0,20,Wolves,4.716981132075472,Crystal Palace,1,0.03556187766714083,144.39999999999998,False,False,True,False,0.13513513513513511,0.2376237623762376,0.7098078867542973,0.0,0.0,0.043478260869565216,0.30107526881720426,0.030233490250937183,0.11645161290322578
215,Zian,Flemming,4,5.3,25,343,3,0,1,2,0,3,129.8,31.2,105.0,5.2,3,Burnley,4.716981132075472,Chelsea,1,0.0728862973760933,266.0,False,False,False,True,0.13513513513513511,0.2376237623762376,0.34580384226491406,0.21428571428571427,0.0,0.13043478260869565,0.6451612903225806,0.06776412222347504,0.21451612903225806
474,Fabian,Schär,2,5.4,25,424,0,0,3,0,0,0,112.0,27.0,17.0,0.5,15,Newcastle,4.62962962962963,Man City,1,0.0589622641509434,156.0,False,True,False,False,0.14414414414414417,0.2376237623762376,0.4277047522750253,0.0,0.0,0.0,0.13978494623655913,0.05376316063796518,0.12580645161290321
97,Francisco Evanilson,de Lima Barbosa,4,7.0,25,721,1,1,3,1,0,2,59.0,120.4,190.0,0.8,4,Bournemouth,3.571428571428572,West Ham,1,0.03467406380027739,369.4,False,False,False,True,0.2882882882882883,0.2376237623762376,0.7280080889787665,0.07142857142857142,0.2,0.08695652173913043,0.17204301075268816,0.02934077133508555,0.2979032258064516
525,Chris,Wood,4,7.2,25,538,2,0,1,0,0,3,77.6,49.6,179.0,0.2,16,Nott'm Forest,3.4722222222222223,Liverpool,0,0.046468401486988845,306.2,False,False,False,True,0.3063063063063063,0.2376237623762376,0.5429726996966633,0.14285714285714285,0.0,0.13043478260869565,0.1075268817204301,0.04120027110846392,0.24693548387096773
337,Raúl,Jiménez Rodríguez,4,6.2,25,449,1,2,1,0,0,1,77.6,49.4,157.0,3.2,10,Fulham,4.032258064516129,Sunderland,1,0.0556792873051225,284.0,False,False,False,True,0.21621621621621623,0.2376237623762376,0.4529828109201213,0.07142857142857142,0.4,0.043478260869565216,0.4301075268817204,0.05046204579852096,0.22903225806451613
691,Dominic,Calvert-Lewin,4,5.5,25,614,1,1,2,0,0,2,62.8,111.6,197.0,1.8,11,Leeds,4.545454545454546,Aston Villa,1,0.04071661237785016,371.4,False,False,False,True,0.15315315315315314,0.2376237623762376,0.6198179979777553,0.07142857142857142,0.2,0.08695652173913043,0.27956989247311825,0.035416704158943255,0.29951612903225805
343,Pascal,Struijk,2,4.4,25,728,0,0,2,1,0,2,156.0,31.2,59.0,0.2,11,Leeds,5.681818181818182,Aston Villa,1,0.034340659340659344,246.2,False,True,False,False,0.05405405405405409,0.2376237623762376,0.7350859453993933,0.0,0.0,0.08695652173913043,0.1075268817204301,0.029005524861878455,0.1985483870967742
386,Alexis,Mac Allister,3,6.3,25,637,0,2,2,1,0,0,100.6,137.8,46.0,2.5,12,Liverpool,3.968253968253968,Nott'm Forest,1,0.03924646781789639,284.4,False,False,True,False,0.2252252252252252,0.2376237623762376,0.6430738119312437,0.0,0.4,0.0,0.3548387096774193,0.03393843725335438,0.2293548387096774
416,Bernardo,Mota Veiga de Carvalho e Silva,3,6.3,25,640,0,2,3,2,0,0,106.8,178.6,24.0,2.5,13,Man City,3.968253968253968,Newcastle,0,0.0390625,309.4,False,False,True,False,0.2252252252252252,0.2376237623762376,0.6461071789686552,0.0,0.4,0.0,0.3548387096774193,0.03375345303867403,0.24951612903225803
636,Santiago,Ignacio Bueno,2,4.4,25,664,1,1,0,2,0,2,190.6,48.2,68.0,2.0,20,Wolves,5.681818181818182,Crystal Palace,1,0.03765060240963856,306.8,False,True,False,False,0.05405405405405409,0.2376237623762376,0.6703741152679474,0.07142857142857142,0.2,0.08695652173913043,0.30107526881720426,0.03233375490913932,0.2474193548387097
41,Pau,Torres,2,4.3,25,597,0,0,2,0,0,2,126.8,11.5,15.0,4.2,2,Aston Villa,5.813953488372094,Leeds,0,0.04187604690117253,153.3,False,True,False,False,0.045045045045045036,0.2376237623762376,0.60262891809909,0.0,0.0,0.08695652173913043,0.5376344086021505,0.03658254439786409,0.12362903225806453
586,Lucas,Bergvall,3,5.4,24,409,1,1,2,1,0,0,92.2,41.6,93.0,0.8,18,Spurs,4.444444444444444,Arsenal,0,0.05867970660146699,226.8,False,False,True,False,0.14414414414414417,0.22772277227722773,0.41253791708796766,0.07142857142857142,0.2,0.0,0.17204301075268816,0.05347904199705521,0.18290322580645163
40,Tyrone,Mings,2,4.4,24,497,0,0,2,0,0,1,120.2,44.6,25.0,0.2,2,Aston Villa,5.454545454545454,Leeds,0,0.0482897384305835,189.8,False,True,False,False,0.05405405405405409,0.22772277227722773,0.5015166835187057,0.0,0.0,0.043478260869565216,0.1075268817204301,0.043031670687106054,0.15306451612903227
59,Amadou,Onana,3,4.8,24,485,1,0,3,2,0,1,146.0,35.2,25.0,4.2,2,Aston Villa,5.0,Leeds,0,0.049484536082474224,206.2,False,False,True,False,0.09009009009009007,0.22772277227722773,0.48938321536905965,0.07142857142857142,0.0,0.043478260869565216,0.5376344086021505,0.044233069430996176,0.16629032258064516
453,Alejandro,Garnacho Ferreyra,3,6.4,24,342,1,2,2,0,0,2,95.4,90.4,147.0,5.2,7,Chelsea,3.75,Burnley,0,0.07017543859649122,332.8,False,False,True,False,0.23423423423423426,0.22772277227722773,0.3447927199191102,0.07142857142857142,0.4,0.08695652173913043,0.6451612903225806,0.06503828632354366,0.26838709677419353
487,Harvey,Barnes,3,6.3,24,464,1,0,2,0,0,2,69.2,114.4,123.0,3.0,15,Newcastle,3.8095238095238098,Man City,1,0.05172413793103448,306.6,False,False,True,False,0.2252252252252252,0.22772277227722773,0.46814964610717896,0.07142857142857142,0.0,0.08695652173913043,0.4086021505376344,0.04648504477043246,0.24725806451612906
646,João Victor,Gomes da Silva,3,5.3,24,835,0,0,1,3,0,0,121.0,111.9,35.0,1.5,20,Wolves,4.528301886792453,Crystal Palace,1,0.02874251497005988,267.9,False,False,True,False,0.13513513513513511,0.22772277227722773,0.8432760364004045,0.0,0.0,0.0,0.24731182795698922,0.02337645151685579,0.21604838709677418
354,Ethan,Ampadu,3,4.9,24,787,0,0,1,3,0,0,124.2,74.6,21.0,2.2,11,Leeds,4.897959183673469,Aston Villa,1,0.030495552731893267,219.8,False,False,True,False,0.09909909909909913,0.22772277227722773,0.7947421638018201,0.0,0.0,0.0,0.3225806451612903,0.02513917457019102,0.17725806451612905
22,Mikel,Merino Zazón,3,5.9,23,413,1,1,2,0,0,0,98.4,74.5,84.0,2.0,1,Arsenal,3.8983050847457625,Spurs,1,0.05569007263922518,256.9,False,False,True,False,0.1891891891891892,0.21782178217821782,0.416582406471183,0.07142857142857142,0.2,0.0,0.30107526881720426,0.05047289072010488,0.2071774193548387
584,Mathys,Tel,3,6.3,23,246,2,0,1,0,0,2,75.2,10.1,59.0,2.0,18,Spurs,3.65079365079365,Arsenal,0,0.09349593495934959,144.3,False,False,True,False,0.2252252252252252,0.21782178217821782,0.24772497472194135,0.14285714285714285,0.0,0.08695652173913043,0.30107526881720426,0.0884876252077438,0.11637096774193549
502,Matz,Sels,1,4.8,23,990,0,0,0,1,0,0,269.6,0.0,0.0,2.0,16,Nott'm Forest,4.791666666666667,Liverpool,0,0.023232323232323233,269.6,True,False,False,False,0.09009009009009007,0.21782178217821782,1.0,0.0,0.0,0.0,0.30107526881720426,0.017835816730844355,0.2174193548387097
365,Lukas,Nmecha,4,5.0,23,272,2,0,1,0,0,2,85.2,13.7,103.0,2.8,11,Leeds,4.6,Aston Villa,1,0.08455882352941177,201.9,False,False,False,True,0.10810810810810811,0.21782178217821782,0.27401415571284127,0.14285714285714285,0.0,0.08695652173913043,0.3870967741935483,0.07950113747156322,0.1628225806451613
58,Boubacar,Kamara,3,4.9,23,644,0,2,3,3,0,1,147.8,110.1,31.0,2.0,2,Aston Villa,4.693877551020408,Leeds,0,0.03571428571428571,288.9,False,False,True,False,0.09909909909909913,0.21782178217821782,0.6501516683518705,0.0,0.4,0.043478260869565216,0.30107526881720426,0.030386740331491708,0.23298387096774192
444,Leny,Yoro,2,4.4,23,638,0,1,1,0,0,1,107.4,24.6,24.0,0.8,14,Man Utd,5.227272727272727,Everton,1,0.03605015673981191,156.0,False,True,False,False,0.05405405405405409,0.21782178217821782,0.6440849342770475,0.0,0.2,0.043478260869565216,0.17204301075268816,0.030724466998042915,0.12580645161290321
615,Crysencio,Summerville,3,5.5,23,639,0,3,0,3,0,0,77.8,84.5,100.0,2.2,19,West Ham,4.181818181818182,Bournemouth,0,0.03599374021909233,262.3,False,False,True,False,0.15315315315315314,0.21782178217821782,0.6450960566228514,0.0,0.6,0.0,0.3225806451612903,0.030667738783838695,0.21153225806451614
671,Callum,Wilson,4,5.8,22,365,2,0,1,0,0,3,89.6,27.8,165.0,2.8,19,West Ham,3.793103448275862,Bournemouth,0,0.06027397260273973,282.4,False,False,False,True,0.18018018018018014,0.2079207920792079,0.36804853387259856,0.14285714285714285,0.0,0.13043478260869565,0.3870967741935483,0.055082116097782484,0.22774193548387095
455,Mason,Mount,3,5.9,22,349,1,0,3,0,0,2,64.0,89.6,67.0,1.0,14,Man Utd,3.7288135593220337,Everton,1,0.06303724928366762,220.6,False,False,True,False,0.1891891891891892,0.2079207920792079,0.3518705763397371,0.07142857142857142,0.0,0.08695652173913043,0.1935483870967742,0.05786065950070446,0.1779032258064516
440,Diogo,Dalot Teixeira,2,4.4,22,592,0,2,1,0,0,0,101.4,128.7,27.0,1.5,14,Man Utd,5.0,Everton,1,0.037162162162162164,257.1,False,True,False,False,0.05405405405405409,0.2079207920792079,0.5975733063700708,0.0,0.4,0.0,0.24731182795698922,0.03184261609675974,0.20733870967741938
516,Callum,Hudson-Odoi,3,5.8,22,567,1,0,0,0,0,3,105.0,212.9,105.0,1.0,16,Nott'm Forest,3.793103448275862,Liverpool,0,0.03880070546737213,422.9,False,False,True,False,0.18018018018018014,0.2079207920792079,0.5722952477249748,0.07142857142857142,0.0,0.13043478260869565,0.1935483870967742,0.03349021212741286,0.34104838709677415
210,Loum,Tchaouna,3,4.9,22,435,1,1,1,1,0,0,58.6,35.0,44.0,2.2,3,Burnley,4.489795918367347,Chelsea,1,0.05057471264367816,137.6,False,False,True,False,0.09909909909909913,0.2079207920792079,0.43882709807886755,0.07142857142857142,0.2,0.0,0.3225806451612903,0.045329269067123895,0.11096774193548387
148,Ferdi,Kadıoğlu,2,4.4,22,734,0,0,2,3,0,0,116.4,76.7,45.0,3.2,6,Brighton,5.0,Brentford,1,0.02997275204359673,238.10000000000002,False,True,False,False,0.05405405405405409,0.2079207920792079,0.7411526794742164,0.0,0.0,0.0,0.4301075268817204,0.02461348548030168,0.1920161290322581
272,Jefferson,Lerma Solís,3,4.9,21,360,0,2,3,2,0,1,62.0,56.9,60.0,3.2,8,Crystal Palace,4.285714285714286,Wolves,0,0.058333333333333334,178.9,False,False,True,False,0.09909909909909913,0.19801980198019803,0.36299292214357937,0.0,0.4,0.043478260869565216,0.4301075268817204,0.05313075506445672,0.1442741935483871
311,Norberto Bercique,Gomes Betuncal,4,5.2,21,606,1,0,1,1,0,1,78.6,47.9,217.0,1.5,9,Everton,4.038461538461538,Man Utd,0,0.034653465346534656,343.5,False,False,False,True,0.12612612612612614,0.19801980198019803,0.6117290192113246,0.07142857142857142,0.0,0.043478260869565216,0.24731182795698922,0.02932005907773098,0.2770161290322581
659,Kyle,Walker-Peters,2,4.3,21,465,1,0,1,1,0,0,103.8,49.3,67.0,2.5,19,West Ham,4.883720930232558,Bournemouth,0,0.04516129032258064,220.1,False,True,False,False,0.045045045045045036,0.19801980198019803,0.4691607684529828,0.07142857142857142,0.0,0.0,0.3548387096774193,0.039885938335412575,0.1775
371,Milos,Kerkez,2,5.7,21,694,1,0,1,3,0,0,142.6,89.5,63.0,2.0,12,Liverpool,3.684210526315789,Nott'm Forest,1,0.03025936599423631,295.1,False,True,False,False,0.17117117117117117,0.19801980198019803,0.7007077856420627,0.07142857142857142,0.0,0.0,0.30107526881720426,0.024901682933430987,0.23798387096774196
633,Hugo,Bueno López,2,4.4,21,792,0,0,1,1,0,2,187.4,256.6,67.0,1.0,20,Wolves,4.7727272727272725,Crystal Palace,1,0.026515151515151516,511.0,False,True,False,False,0.05405405405405409,0.19801980198019803,0.7997977755308392,0.0,0.0,0.08695652173913043,0.1935483870967742,0.021136782186505942,0.4120967741935484
490,Joelinton Cássio,Apolinário de Lira,3,5.9,21,649,0,0,3,2,0,0,71.0,84.5,107.0,2.0,15,Newcastle,3.559322033898305,Man City,1,0.032357473035439135,262.5,False,False,True,False,0.1891891891891892,0.19801980198019803,0.6552072800808898,0.0,0.0,0.0,0.30107526881720426,0.027011381726242664,0.21169354838709678
207,Hannibal,Mejbri,3,4.8,21,287,0,2,1,1,0,0,42.8,59.8,20.0,2.2,3,Burnley,4.375,Chelsea,1,0.07317073170731707,122.6,False,False,True,False,0.09009009009009007,0.19801980198019803,0.2891809908998989,0.0,0.4,0.0,0.3225806451612903,0.0680501280150923,0.09887096774193548
86,David,Brooks,3,5.0,21,549,0,1,3,3,0,1,76.8,134.4,129.0,0.8,4,Bournemouth,4.2,West Ham,1,0.03825136612021858,340.2,False,False,True,False,0.10810810810810811,0.19801980198019803,0.5540950455005056,0.0,0.2,0.043478260869565216,0.17204301075268816,0.032937837756241886,0.2743548387096774
126,Mathias,Jensen,3,4.9,21,214,2,0,0,0,0,0,103.6,56.4,40.0,2.2,5,Brentford,4.285714285714286,Brighton,0,0.09813084112149532,200.0,False,False,True,False,0.09909909909909913,0.19801980198019803,0.21536905965621841,0.14285714285714285,0.0,0.0,0.3225806451612903,0.09314813858625497,0.16129032258064516
107,Keane,Lewis-Potter,2,4.9,21,446,0,1,2,1,0,0,61.8,75.8,24.0,1.2,5,Brentford,4.285714285714286,Brighton,0,0.04708520179372197,161.6,False,True,False,False,0.09909909909909913,0.19801980198019803,0.4499494438827098,0.0,0.2,0.0,0.2150537634408602,0.041820479151698335,0.13032258064516128
654,Jørgen,Strand Larsen,4,6.3,21,707,1,0,2,0,0,0,60.4,61.6,163.0,3.0,20,Wolves,3.333333333333333,Crystal Palace,1,0.0297029702970297,285.0,False,False,False,True,0.2252252252252252,0.19801980198019803,0.7138523761375126,0.07142857142857142,0.0,0.0,0.4086021505376344,0.024342213226847542,0.22983870967741934
508,Neco,Williams,2,4.7,20,990,1,0,0,4,0,2,223.0,153.0,109.0,1.2,16,Nott'm Forest,4.25531914893617,Liverpool,0,0.020202020202020204,485.0,False,True,False,False,0.0810810810810811,0.18811881188118812,1.0,0.07142857142857142,0.0,0.08695652173913043,0.2150537634408602,0.014788771694849044,0.3911290322580645
605,Maximilian,Kilman,2,4.3,20,990,0,0,1,3,0,0,245.8,42.5,45.0,1.8,19,West Ham,4.651162790697675,Bournemouth,0,0.020202020202020204,333.3,False,True,False,False,0.045045045045045036,0.18811881188118812,1.0,0.0,0.0,0.0,0.27956989247311825,0.014788771694849044,0.26879032258064517
190,Hjalmar,Ekdal,2,4.0,20,533,0,0,1,0,0,1,130.2,26.4,61.0,0.2,3,Burnley,5.0,Chelsea,1,0.0375234521575985,217.6,False,True,False,False,0.018018018018018032,0.18811881188118812,0.537917087967644,0.0,0.0,0.043478260869565216,0.1075268817204301,0.032205902169518935,0.17548387096774193
385,Federico,Chiesa,3,6.4,20,117,2,1,0,1,0,0,98.0,16.7,62.0,1.5,12,Liverpool,3.125,Nott'm Forest,1,0.17094017094017094,176.7,False,False,True,False,0.23423423423423426,0.18811881188118812,0.1172901921132457,0.14285714285714285,0.2,0.0,0.24731182795698922,0.1663597298956415,0.1425
417,Rayan,Cherki,3,6.3,20,213,1,2,0,0,0,2,100.2,99.8,55.0,3.2,13,Man City,3.174603174603175,Newcastle,0,0.09389671361502347,255.0,False,False,True,False,0.2252252252252252,0.18811881188118812,0.21435793731041455,0.07142857142857142,0.4,0.08695652173913043,0.4301075268817204,0.0888906181101341,0.2056451612903226
157,Mitoma,Kaoru,3,6.2,20,508,1,1,1,1,0,0,88.4,95.8,88.0,0.0,6,Brighton,3.225806451612903,Brentford,1,0.03937007874015748,272.2,False,False,True,False,0.21621621621621623,0.18811881188118812,0.512639029322548,0.07142857142857142,0.2,0.0,0.08602150537634408,0.03406273110888763,0.21951612903225806
717,Xavi,Simons,3,6.7,20,530,0,1,2,2,0,0,75.2,111.0,39.0,2.5,18,Spurs,2.985074626865672,Arsenal,0,0.03773584905660377,225.2,False,False,True,False,0.26126126126126126,0.18811881188118812,0.5348837209302325,0.0,0.2,0.0,0.3548387096774193,0.03241947253205462,0.18161290322580645
366,Alisson,Becker,1,5.4,20,540,0,0,2,0,0,2,106.8,0.1,0.0,0.0,12,Liverpool,3.7037037037037033,Nott'm Forest,1,0.037037037037037035,106.89999999999999,True,False,False,False,0.14414414414414417,0.18811881188118812,0.544994944388271,0.0,0.0,0.08695652173913043,0.08602150537634408,0.03171679967260077,0.08620967741935483
663,Jhon,Arias,3,5.1,19,545,0,0,1,0,0,1,83.4,153.9,80.0,1.2,20,Wolves,3.725490196078432,Crystal Palace,1,0.03486238532110092,317.3,False,False,True,False,0.11711711711711709,0.1782178217821782,0.5500505561172901,0.0,0.0,0.043478260869565216,0.2150537634408602,0.02953013330630037,0.2558870967741936
162,Brajan,Gruda,3,5.4,19,218,1,1,0,0,0,2,74.0,56.3,94.0,0.0,6,Brighton,3.518518518518518,Brentford,1,0.0871559633027523,224.3,False,False,True,False,0.14414414414414417,0.1782178217821782,0.21941354903943378,0.07142857142857142,0.2,0.08695652173913043,0.08602150537634408,0.08211262608343049,0.18088709677419357
588,Wilson,Odobert,3,5.3,19,376,0,1,0,0,0,3,62.8,97.2,88.0,2.5,18,Spurs,3.5849056603773586,Arsenal,0,0.05053191489361702,248.0,False,False,True,False,0.13513513513513511,0.1782178217821782,0.37917087967644086,0.0,0.2,0.13043478260869565,0.3548387096774193,0.04528623486540496,0.2
382,Florian,Wirtz,3,8.0,19,686,0,0,2,1,0,0,75.8,230.0,137.0,1.5,12,Liverpool,2.375,Nott'm Forest,1,0.027696793002915453,442.8,False,False,True,False,0.37837837837837834,0.1782178217821782,0.6926188068756319,0.0,0.0,0.0,0.24731182795698922,0.022324952080279625,0.3570967741935484
367,Giorgi,Mamardashvili,1,4.3,19,450,0,0,1,0,0,0,140.0,0.0,0.0,4.2,12,Liverpool,4.418604651162791,Nott'm Forest,1,0.042222222222222223,140.0,True,False,False,False,0.045045045045045036,0.1782178217821782,0.4539939332659252,0.0,0.0,0.0,0.5376344086021505,0.036930632289748314,0.11290322580645161
335,Josh,King,3,4.5,19,659,0,0,2,2,0,0,71.8,79.1,134.0,1.8,10,Fulham,4.222222222222222,Sunderland,1,0.028831562974203338,284.9,False,False,True,False,0.06306306306306307,0.1782178217821782,0.6653185035389282,0.0,0.0,0.0,0.27956989247311825,0.02346599149892269,0.229758064516129
108,Kristoffer,Ajer,2,4.4,19,388,0,2,1,0,0,0,82.8,14.8,91.0,2.8,5,Brentford,4.3181818181818175,Brighton,0,0.04896907216494845,188.6,False,True,False,False,0.05405405405405409,0.1782178217821782,0.391304347826087,0.0,0.4,0.0,0.3870967741935483,0.04371475764652275,0.1520967741935484
505,Nikola,Milenković,2,5.2,19,990,0,0,0,1,0,0,182.6,26.4,54.0,1.8,16,Nott'm Forest,3.6538461538461537,Liverpool,0,0.01919191919191919,263.0,False,True,False,False,0.12612612612612614,0.1782178217821782,1.0,0.0,0.0,0.0,0.27956989247311825,0.013773090016183936,0.2120967741935484
424,Oscar,Bobb,3,5.3,18,451,0,1,2,0,0,0,67.6,141.1,72.0,0.8,13,Man City,3.39622641509434,Newcastle,0,0.03991130820399113,280.7,False,False,True,False,0.13513513513513511,0.16831683168316833,0.455005055611729,0.0,0.2,0.0,0.17204301075268816,0.03460695079075351,0.22637096774193546
304,Tim,Iroegbunam,3,4.9,18,337,0,2,4,4,0,0,67.0,20.6,13.0,1.8,9,Everton,3.6734693877551017,Man Utd,0,0.05341246290801187,100.6,False,False,True,False,0.09909909909909913,0.16831683168316833,0.339737108190091,0.0,0.4,0.0,0.27956989247311825,0.04818269750971359,0.08112903225806452
500,William,Osula,4,5.5,18,213,1,1,1,0,0,0,41.2,14.2,68.0,1.5,15,Newcastle,3.272727272727273,Man City,1,0.08450704225352113,123.4,False,False,False,True,0.15315315315315314,0.16831683168316833,0.21435793731041455,0.07142857142857142,0.2,0.0,0.24731182795698922,0.07944907011127539,0.09951612903225807
541,Reinildo,Mandava,2,4.0,18,662,0,0,2,2,1,0,108.4,26.0,19.0,1.0,17,Sunderland,4.5,Fulham,0,0.027190332326283987,153.4,False,True,False,False,0.018018018018018032,0.16831683168316833,0.6683518705763397,0.0,0.0,0.0,0.1935483870967742,0.021815693278362903,0.12370967741935485
521,Ibrahim,Sangaré,3,4.9,18,500,1,0,0,2,0,0,98.4,47.2,55.0,1.8,16,Nott'm Forest,3.6734693877551017,Liverpool,0,0.036,200.60000000000002,False,False,True,False,0.09909909909909913,0.16831683168316833,0.5045500505561172,0.07142857142857142,0.0,0.0,0.27956989247311825,0.030674033149171265,0.16177419354838712
81,Justin,Kluivert,3,7.0,18,392,1,0,1,2,0,1,71.4,112.9,49.0,1.5,4,Bournemouth,2.571428571428572,West Ham,1,0.04591836734693878,233.3,False,False,True,False,0.2882882882882883,0.16831683168316833,0.3953488372093023,0.07142857142857142,0.0,0.043478260869565216,0.24731182795698922,0.040647198105761645,0.18814516129032258
77,James,Hill,2,4.0,17,273,0,0,2,1,0,0,44.0,5.3,41.0,0.2,4,Bournemouth,4.25,West Ham,1,0.06227106227106227,90.3,False,True,False,False,0.018018018018018032,0.15841584158415842,0.2750252780586451,0.0,0.0,0.0,0.1075268817204301,0.0570902394106814,0.07282258064516128
709,Ladislav,Krejcí,2,4.5,17,720,1,1,0,1,0,0,208.0,75.2,112.0,1.2,20,Wolves,3.7777777777777777,Crystal Palace,1,0.02361111111111111,395.2,False,True,False,False,0.06306306306306307,0.15841584158415842,0.7269969666329625,0.07142857142857142,0.2,0.0,0.2150537634408602,0.018216697360343766,0.31870967741935485
338,Rodrigo,Muniz Carvalho,4,5.4,17,348,1,1,1,1,0,3,61.8,42.0,122.0,0.5,10,Fulham,3.148148148148148,Sunderland,1,0.04885057471264368,225.8,False,False,False,True,0.14414414414414417,0.15841584158415842,0.35085945399393326,0.07142857142857142,0.2,0.13043478260869565,0.13978494623655913,0.043595605512161045,0.1820967741935484
292,Vitalii,Mykolenko,2,4.9,17,715,0,0,1,1,0,0,120.8,62.0,28.0,2.5,9,Everton,3.4693877551020407,Man Utd,0,0.023776223776223775,210.8,False,True,False,False,0.09909909909909913,0.15841584158415842,0.7219413549039434,0.0,0.0,0.0,0.3548387096774193,0.018382722250125563,0.17
606,Konstantinos,Mavropanos,2,4.4,17,495,0,0,1,1,0,0,128.8,2.7,55.0,0.2,19,West Ham,3.8636363636363633,Bournemouth,0,0.03434343434343434,186.5,False,True,False,False,0.05405405405405409,0.15841584158415842,0.4994944388270981,0.0,0.0,0.0,0.1075268817204301,0.029008315196160497,0.1504032258064516
665,Lucas Estella,Perri,1,4.5,17,540,0,0,2,1,0,0,109.6,0.0,0.0,1.2,11,Leeds,3.7777777777777777,Aston Villa,1,0.03148148148148148,109.6,True,False,False,False,0.06306306306306307,0.15841584158415842,0.544994944388271,0.0,0.0,0.0,0.2150537634408602,0.0261305504399427,0.08838709677419354
145,Maxim,De Cuyper,2,4.3,16,411,1,0,0,1,0,1,84.0,84.9,73.0,0.5,6,Brighton,3.72093023255814,Brentford,1,0.038929440389294405,241.9,False,True,False,False,0.045045045045045036,0.1485148514851485,0.41456016177957533,0.07142857142857142,0.0,0.043478260869565216,0.13978494623655913,0.03361965829199769,0.19508064516129034
561,Eliezer,Mayenda Dossou,4,5.4,16,260,1,0,2,0,0,2,48.2,24.6,52.0,0.5,17,Sunderland,2.962962962962963,Fulham,0,0.06153846153846154,124.80000000000001,False,False,False,True,0.14414414414414417,0.1485148514851485,0.26188068756319516,0.07142857142857142,0.0,0.08695652173913043,0.13978494623655913,0.056353591160221,0.1006451612903226
19,Gabriel,Martinelli Silva,3,6.8,16,214,1,0,1,0,0,1,51.0,30.6,93.0,0.5,1,Arsenal,2.3529411764705883,Spurs,1,0.07476635514018691,174.6,False,False,True,False,0.27027027027027023,0.1485148514851485,0.21536905965621841,0.07142857142857142,0.0,0.043478260869565216,0.13978494623655913,0.06965456704703878,0.14080645161290323
